item_id,strategy_name,primary_url,author,source_hash,lineage_id,lineage_representative_item_id,lineage_size,nearest_item_id,relation,source_similarity,core_function_similarity,shared_post,shared_author
2024年度精选策略/85.【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型.txt,【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型,https://www.joinquant.com/post/44521,加百力,8a571d03f22986d3ae4ec814b963ad3bddc022aa11022204ac4f24d41133e276,L-e920f43fe8,2024年度精选策略/85.【深度解析 七】BBI指标-大盘涨跌-宽基轮动模型.txt,1,2023年度精选策略/72.优化了一下宽基etf追涨的策略，值得深入研究.txt,independent,0.684426,0.0,false,false
2024年度精选策略/86.根据连续亏损预判st股票.txt,根据连续亏损预判st股票,,,fc7743b373d4cabc22b21df702c32fdf79c53e7bd2a071a77b6c91d56f267d1b,L-aa229e5b28,2024年度精选策略/86.根据连续亏损预判st股票.txt,1,2022年度精选策略/13.【涨停研究三】连板股票收益统计与回测.txt,independent,0.117124,0.1,false,false
2024年度精选策略/88.韶华研究之十六，指数增强.txt,韶华研究之十六，指数增强,https://www.joinquant.com/post/39897,韶华不负,329794ee948531cf4a3a584fb50bf88efb41c502cd91fc74f9e0bde8a22f3e9d,L-8275429022,2024年度精选策略/88.韶华研究之十六，指数增强.txt,1,聚宽2026年精选/99韶华研究之二十，竞价异动.txt,independent,0.220515,0.181818,false,true
2024年度精选策略/89.【复现·水】市场情绪指标专题行业指数顶部和底部信号.txt,【复现·水】市场情绪指标专题行业指数顶部和底部信号,,,f41f457f69e71ddb4b0b22697ca8a9fd329d7ba2954f2c7a4571e7296896f4e8,L-9d69ae24a6,2024年度精选策略/89.【复现·水】市场情绪指标专题行业指数顶部和底部信号.txt,1,2022年度精选策略/55.【复现】技术指标形态识别.txt,independent,0.02708,0.0,false,false
2024年度精选策略/9.持仓95只大容量小市值，媲美金元顺安元启.txt,持仓95只大容量小市值，媲美金元顺安元启,https://www.joinquant.com/post/39814,开心果,3a1870d8bb0f5573bab64b9924a1c5f4a8072423da631dcc1099db4152a34a5a,L-21fba2cd5c,2024年度精选策略/9.持仓95只大容量小市值，媲美金元顺安元启.txt,1,2022年度精选策略/22.菜场大妈选股法.txt,independent,0.289963,0.133333,false,true
2024年度精选策略/90.【复现】凸显度因子.txt,【复现】凸显度因子,,,7ad18e923eafb60adef1a9d7f7fb88cd1b9777e58089d026519694edcd277377,L-f051bf6ba6,2024年度精选策略/90.【复现】凸显度因子.txt,1,2024年度精选策略/77.【复现】筹码分布因子.txt,independent,0.205058,0.0,false,false
2024年度精选策略/91.【复现】多任务时序动量策略.txt,【复现】多任务时序动量策略,,,b8a50bdda3ead04b9a561b07eb675ec0a3a2c3293ec4973e1a8fc557b22a4c61,L-dd1ff0b2ab,2024年度精选策略/91.【复现】多任务时序动量策略.txt,1,2024年度精选策略/77.【复现】筹码分布因子.txt,independent,0.025997,0.0,false,false
2024年度精选策略/92.【机器学习研究】动态多因子选股策略研究.txt,【机器学习研究】动态多因子选股策略研究,,,9f25ea6444c85a1f1e4d8a0b946258cdaf566dc53747611f657f9bf95cd69431,L-630143047a,2024年度精选策略/92.【机器学习研究】动态多因子选股策略研究.txt,1,2022年度精选策略/41.手把手教你“机器学习-动态多因子选股”(附保姆级教程).txt,independent,0.195444,0.0,false,false
2024年度精选策略/93.【复现】国信投资者情绪指数择时模型.txt,【复现】国信投资者情绪指数择时模型,,,662d76cfb47d425afc5b2c1be6bfef933b3bac2a7812143337c3274785cd3f52,L-035a330a76,2024年度精选策略/93.【复现】国信投资者情绪指数择时模型.txt,1,2022年度精选策略/55.【复现】技术指标形态识别.txt,independent,0.032459,0.0,false,false
2024年度精选策略/94.大市值小市值今年的一些分析，然后尝试预测小市值行情.txt,大市值小市值今年的一些分析，然后尝试预测小市值行情,,,b223af85d0b250f3f96f89c61c1da2eb27786e5d27507db20aeaaeda0248104b,L-8724152d74,2024年度精选策略/94.大市值小市值今年的一些分析，然后尝试预测小市值行情.txt,1,2024年度精选策略/96.大盘预测器v1.1--引入世界数据.txt,independent,0.405692,0.25,false,false
2024年度精选策略/95.基金的最爱与最恶.txt,基金的最爱与最恶,,,b9116ee8c90245deecb1f5ac2b5dfdf2681c24414a3f1881c1a858620dc39179,L-5dbed918ea,2024年度精选策略/95.基金的最爱与最恶.txt,1,2023年度精选策略/53.利用聚宽的数据库，研究基金.txt,independent,0.256623,0.0,false,false
2024年度精选策略/96.大盘预测器v1.1--引入世界数据.txt,大盘预测器v1.1--引入世界数据,,,cee80e8eaa3e6048642a44ecba3e4b98a4f6c0a401239b27e6828715ed6c24de,L-596a74f4d6,2024年度精选策略/96.大盘预测器v1.1--引入世界数据.txt,1,2024年度精选策略/94.大市值小市值今年的一些分析，然后尝试预测小市值行情.txt,independent,0.405692,0.25,false,false
2024年度精选策略/97.大周期顶底判断：FED指标+格雷厄姆指数一次搞定.txt,大周期顶底判断：FED指标+格雷厄姆指数一次搞定,https://www.joinquant.com/view/community/detail/b6186a348b1520a6982b818b8206dfe5,zzy,2a5937ac10d523f2b872841fc7d95e591d045fffd2a008678818d10ac31f75a3,L-ce270d77a4,2024年度精选策略/97.大周期顶底判断：FED指标+格雷厄姆指数一次搞定.txt,1,2025年度精选策略/62.【复现】北向资金交易能力一定强吗.txt,independent,0.050938,0.0,false,false
2024年度精选策略/98.FScore9因子模型改进——RFScore7因子.txt,FScore9因子模型改进——RFScore7因子,,,f3edf033a5b0c9e215b73a06867a3c602335e18d63d9d4aede133c82630e2895,L-4297c1fc33,2024年度精选策略/98.FScore9因子模型改进——RFScore7因子.txt,1,2023年度精选策略/18.【复现】FFScore财务模型.txt,independent,0.215778,0.28125,false,false
2024年度精选策略/99.波动率交易的前言——期权定价.txt,波动率交易的前言——期权定价,,,824126b72655d3adac4f414e1a3e2defaf210b4f3c8ff7f52c355022b00e2938,L-a4bded6d85,2024年度精选策略/99.波动率交易的前言——期权定价.txt,1,2025年度精选策略/64.【复现】C-VIX 中国版 VIX 编制手册.txt,independent,0.011016,0.0,false,false
"2025年度精选策略/0.回测提速十倍,过滤ST,退市,停牌,新股优化方法.txt","回测提速十倍,过滤ST,退市,停牌,新股优化方法",,,68aecb3161ba91b4dfc927371d029e2ac5210fcbe1c1490846c0a38a3bdc7220,L-b9207ccd6b,"2025年度精选策略/0.回测提速十倍,过滤ST,退市,停牌,新股优化方法.txt",1,2025年度精选策略/56.大盘一路向上时，追总龙头2个月3倍.txt,independent,0.041367,0.0,false,false
2025年度精选策略/1.龙回头3.0回测速度优化版.txt,龙回头3.0回测速度优化版,https://www.joinquant.com/post/27574,一溜烟,4193fefb2207d5329b1dbf095a201f6309cf7f9fa623dd7e0f5e11640e9a9aef,L-a43f1eadc5,2023年度精选策略/25.这个可入得了你们法眼.txt,3,2023年度精选策略/25.这个可入得了你们法眼.txt,near-duplicate,0.847506,0.842105,false,false
2025年度精选策略/10.多因子选股.txt,多因子选股,,,48ae1e45825a57fc52ba1b184201b065ad66940b2cdaaa8668cfa0bc7f583393,L-c192ccffb6,2025年度精选策略/10.多因子选股.txt,2,2025年度精选策略/11.多因子选股策略——基于传统分析.txt,probable-variant,0.669781,0.432432,false,false
2025年度精选策略/11.多因子选股策略——基于传统分析.txt,多因子选股策略——基于传统分析,,,99a405ef6299b51fc38c53c328cf851ccdaecc64358820eec359f4a645d935d8,L-c192ccffb6,2025年度精选策略/10.多因子选股.txt,2,2025年度精选策略/10.多因子选股.txt,probable-variant,0.669781,0.432432,false,false
2025年度精选策略/12.机器学习用于量化分析.txt,机器学习用于量化分析,,,aaea71f8581f89cff4654e2f17d972152ca862b2ce2b4c7c1ff757f0d6d98874,L-2da1afca55,2025年度精选策略/12.机器学习用于量化分析.txt,1,聚宽2026年精选/49干货贴《机器学习5折保形回归》 .py,independent,0.086062,0.0,false,false
2025年度精选策略/13.7年40倍，模拟超过两年，年化高回撤低.txt,年40倍，模拟超过两年，年化高回撤低,https://www.joinquant.com/post/30481,quakecat,e618c4dd749e0b961afa335931d5db3002c4a125871e12ab79dba235f3b201b0,L-51ff3fdf53,2022年度精选策略/14.为实盘做的更新：分钟级别和盘中止损.txt,4,2023年度精选策略/0.7年40倍，模拟超过两年，年化高回撤低.txt,exact-source,1.0,1.0,true,true
2025年度精选策略/14.FOF养老成长基金-v2.0.txt,FOF养老成长基金-v2.0,https://www.joinquant.com/post/24542,富在知足,9b6a1cd88f8b49aafce10428c06cf13263fb2fb14f2a4a8b7737cb2a38f1047e,L-b9fdcd740a,2025年度精选策略/14.FOF养老成长基金-v2.0.txt,1,2022年度精选策略/7.致敬经典作品——小兵哥《一致性风险度量》——极速版.txt,independent,0.068578,0.0,false,false
2025年度精选策略/15.小市值策略之再优化，年化接近翻倍.txt,小市值策略之再优化，年化接近翻倍,https://www.joinquant.com/post/30600,仓建右三,9b13fe76bb32b8227998a36ca9972ee28f60fc80050a552c5aa4764072127cf4,L-e5624eef19,2025年度精选策略/15.小市值策略之再优化，年化接近翻倍.txt,1,2025年度精选策略/24.现在便宜的300就是最好的，收益惊人！【结束了】.txt,independent,0.614412,0.352941,false,false
2025年度精选策略/16.缠论工具（笔， 线段）.txt,缠论工具（笔， 线段）,,,9565a07a451750a9de2381900a502a24ba13e100ecfd471848de6c887583a6ed,L-1b825ac70d,2025年度精选策略/16.缠论工具（笔， 线段）.txt,1,聚宽2026年精选/70动态保形回归小市值策略改进.txt,independent,0.006061,0.0,false,false
2025年度精选策略/17.基金跟随策略，19年年化60%.txt,基金跟随策略，19年年化60%,https://www.joinquant.com/post/23720,不会卖股票,ad57913bc8e50a7779d5bf3d62ab7d5ba6be4d5fd8c5dcf6dea6809305fed0c6,L-f0cfdafce0,2020年度精选策略/08 MACD单因子多头策略.txt,35,2020年度精选策略/87 选股策略说明——张燕兰 16318320.txt,near-duplicate,0.802548,0.6875,false,false
2025年度精选策略/18.6年17倍的etf+分级b的轮动趋势策略跟随感悟.txt,年17倍的etf+分级b的轮动趋势策略跟随感悟,https://www.joinquant.com/post/28324,大吃一鲸,4182a0d2b117aaaf5cd571be2dd50e7cb0bad9968b1e2a228cb3b3aeb474d822,L-2e864367cb,2025年度精选策略/18.6年17倍的etf+分级b的轮动趋势策略跟随感悟.txt,3,2025年度精选策略/21.策略coding吐槽帖——以“网红”ETF轮动为例.txt,near-duplicate,0.991992,0.75,false,false
2025年度精选策略/19.简单到发指的股指策略(2013到现在收益10949%).txt,简单到发指的股指策略(2013到现在收益10949%),https://www.joinquant.com/post/30480,资金永不眠,90c32517c3b50a9c2675fa857f1129e26f83e61201fb5e8a4c7af72194e1cf86,L-5ff678469b,2023年度精选策略/22.简单到发指的股指策略(2013到现在收益10949%).txt,2,2023年度精选策略/22.简单到发指的股指策略(2013到现在收益10949%).txt,exact-source,1.0,1.0,true,true
2025年度精选策略/2.板块轮动打分与热度追踪.txt,板块轮动打分与热度追踪,,,309a449f38d06483b2e49aa022ed40ff4dcb131841dd874a59092a1369c62d9b,L-a2f0f4da0e,2025年度精选策略/2.板块轮动打分与热度追踪.txt,1,2025年度精选策略/70.超稳的股息率+均线选股策略.txt,independent,0.023926,0.0,false,false
2025年度精选策略/20.冲天炮最高板策略，收益惊呆了我.txt,冲天炮最高板策略，收益惊呆了我,https://www.joinquant.com/post/29356,jqz1226 ZUEL,5d1b5c510dd79667c50c69b8f6a0f683c93cd99ff8dfc1d4030e6aafec818130,L-ab35aeae6e,2025年度精选策略/20.冲天炮最高板策略，收益惊呆了我.txt,1,2025年度精选策略/95.冲天炮最高板策略迭代.txt,independent,0.554636,0.125,false,false
2025年度精选策略/21.策略coding吐槽帖——以“网红”ETF轮动为例.txt,策略coding吐槽帖——以“网红”ETF轮动为例,https://www.joinquant.com/post/24417,jqz1226 ZUEL,bc6616e6bbcda3ab6c58fddb64f1f9531af76d203c00cfbff0407fd7d36baa51,L-2e864367cb,2025年度精选策略/18.6年17倍的etf+分级b的轮动趋势策略跟随感悟.txt,3,2025年度精选策略/18.6年17倍的etf+分级b的轮动趋势策略跟随感悟.txt,near-duplicate,0.991992,0.75,false,false
2025年度精选策略/22.“开弓”ETF轮动模型——改.txt,“开弓”ETF轮动模型——改,https://www.joinquant.com/post/24591,jqz1226 ZUEL,ba03bd3779fda43334bcc647be6e2caafe2679afe01d12591365fcf2d3a50ebf,L-dca39e1a48,2025年度精选策略/22.“开弓”ETF轮动模型——改.txt,1,2025年度精选策略/24.现在便宜的300就是最好的，收益惊人！【结束了】.txt,independent,0.048401,0.0,false,true
2025年度精选策略/23.玩趋势交易的看进来~~~~2.txt,玩趋势交易的看进来~~~~2,,,d96a5d0826ca0671ef17dd53a91fe9fdc793a668986635e7954a0ae16ef7369c,L-2a4863c837,2025年度精选策略/23.玩趋势交易的看进来~~~~2.txt,1,2025年度精选策略/34.套利三年，我的本金翻了10倍.txt,independent,0.025814,0.0,false,false
2025年度精选策略/24.现在便宜的300就是最好的，收益惊人！【结束了】.txt,现在便宜的300就是最好的，收益惊人！【结束了】,https://www.joinquant.com/post/29096,jqz1226 ZUEL,b5dc080fea456d53f47497beb719e867e6f768c5d1a49a940109f96001bd1f50,L-558cf7cb31,2025年度精选策略/24.现在便宜的300就是最好的，收益惊人！【结束了】.txt,1,2025年度精选策略/15.小市值策略之再优化，年化接近翻倍.txt,independent,0.614412,0.352941,false,false
2025年度精选策略/25.基本不耍六毛的ETF轮动策略.txt,基本不耍六毛的ETF轮动策略,https://www.joinquant.com/post/24432,jqz1226 ZUEL,3d4ae2d0b9a324991f8fabe8bc4aef40d1af808cfb25993d8d3ccfd6a8354748,L-8543bfacde,2025年度精选策略/25.基本不耍六毛的ETF轮动策略.txt,1,2025年度精选策略/21.策略coding吐槽帖——以“网红”ETF轮动为例.txt,independent,0.39677,0.076923,false,true
2025年度精选策略/26.稳定高回报周期股策略2.txt,稳定高回报周期股策略2,https://www.joinquant.com/post/23858,jqz1226 ZUEL,ff377c89aefe754a3be6be20234d71158fb7d8dbe2ff76421a673d034ae060ba,L-a95260087a,2025年度精选策略/26.稳定高回报周期股策略2.txt,1,2025年度精选策略/97.稳定高回报周期股策略2-RSRS择时.txt,independent,0.644928,0.1875,false,false
2025年度精选策略/27.基于RSRS的趋势交易与网格交易相结合的尝试.txt,基于RSRS的趋势交易与网格交易相结合的尝试,https://www.joinquant.com/post/24680,最爱苹果,2aa8ef1f2f3f2d75a44d670a1cd3dca1083bedde85995d9f48810051ba1903ec,L-c1de1ac874,2025年度精选策略/27.基于RSRS的趋势交易与网格交易相结合的尝试.txt,1,2020年度精选策略/77 RSRS大盘择时优化.txt,independent,0.308608,0.0,false,false
2025年度精选策略/28.XGBoost模型多因子策略分享.txt,XGBoost模型多因子策略分享,https://www.joinquant.com/post/25313,cgzol,6a08a62e66050203e3fda625a9a8dc121a27b158d5cac4e4ed8ef74659fd7d21,L-e149df66cb,2025年度精选策略/28.XGBoost模型多因子策略分享.txt,1,2024年度精选策略/64.基于XGBoost6m滚动选股策略.txt,independent,0.347953,0.137931,false,false
2025年度精选策略/29.北上资金（北向资金港资外资）因子分析与策略分享.txt,北上资金（北向资金港资外资）因子分析与策略分享,https://www.joinquant.com/post/25613,cgzol,eb815abfab9de7237c7644e2030bc58ab837ab49fd228143c89d7e88ae2e3cf7,L-56fc99a635,2025年度精选策略/29.北上资金（北向资金港资外资）因子分析与策略分享.txt,1,2020年度精选策略/73 跟着港资（北向资金）买A股.txt,independent,0.393646,0.0,false,true
2025年度精选策略/3.一个简单而持续稳定的懒人超额收益策略.txt,一个简单而持续稳定的懒人超额收益策略,https://www.joinquant.com/post/30467,Gyron,7ad06d3727f5dd8320e6e40801237686c155eb6d9c3794ba186a1535cfa5cd27,L-1032b3d885,2023年度精选策略/10.一个简单而持续稳定的懒人超额收益策略.txt,2,2023年度精选策略/10.一个简单而持续稳定的懒人超额收益策略.txt,exact-source,1.0,1.0,true,true
